label,sentence1,sentence2
0,điều 3 luật giao thông đường bộ,điều bốn luật giao thông đường sắt
0,điều 3 luật giao thông đường bộ,điều 3 luật giao thông
0,đường bộ là gì,đường thủy là gì
0,công trình đường bộ là gì,công trình đường sắt gồm những gì
0,kết cấu hạ tầng giao thông đường bộ là gì,hạ tầng giao thông đường sắt là gì
0,kết cấu hạ tầng giao thông đường bộ là gì,kết cấu hạ tầng giao thông là gì
0,đất của đường bộ là gì,đường bộ là gì
0,điều 3 có bao nhiêu khái niệm,điều 4 gồm những gì
0,điều 3 có bao nhiêu khái niệm,điều ba có bao nhiêu khái niệm
0,điều 3 có bao nhiêu khái niệm,điều bốn gồm những gì
0,điều 3 có bao nhiêu khái niệm,điều 3 có mấy khái niệm
0,điều 3 có bao nhiêu khái niệm,điều 3 có bao nhiêu định nghĩa
0,hành lang an toàn đường bộ là gì,hành lang an toàn đường sắt là gì
0,phần đường xe chạy là gì,phần đất đường bộ là gì
0,phần đường xe chạy là gì,phần đường xe phóng là gì
0,phần đường xe chạy là gì,phần đường xe di chuyển là gì
0,phần đường xe chạy là gì,làn đường xe chạy là gì
0,làn đường là gì,vạch kẻ đường là gì
0,khổ giới hạn của đường bộ là gì,đường bộ gồm những gì
0,khổ giới hạn của đường bộ là gì,khung giới hạn của đường bộ là gì
0,đường phố là gì,khu phố là gì
0,dải phân cách là gì,phân cách đường sắt và đường bộ là gì
0,nơi đường giao nhau là gì,nơi giao nhau với đường sắt là những chỗ nào
0,nơi đường giao nhau là gì,nơi giao lộ là gì
0,đường cao tốc là gì,đường cao tốc đi qua những đâu
0,đường chính là gì,đường phụ là gì
0,đường nhánh là gì,nhánh của đường bộ được quy định như thế nào
0,đường ưu tiên là gì,xe nào được ưu tiên khi đi trên đường
0,đường gom là gì,thu gom rác là gì
0,phương tiện giao thông là gì,những xe nào được đi trên đường
0,phương tiện giao thông cơ giới là gì,xe thiết giáp của quân đội được đi trên đường hay không
0,phương tiện giao thông cơ giới là gì,xe cơ giới là gì
0,phương tiện giao thông thô sơ là gì,xe đạp có phải xe thô sơ hay không
0,phương tiện giao thông thô sơ là gì,xe thô sơ là gì
0,xe máy chuyên dùng là gì,xe máy là gì
0,xe máy chuyên dùng là gì,xe gắn máy là gì
0,xe máy chuyên dùng là gì,xe mô tô là gì
0,xe máy chuyên dùng là gì,xe gắn máy chuyên dùng là gì
0,xe máy chuyên dùng là gì,xe mô tô chuyên dùng là gì
0,phương tiện tham gia giao thông là gì,xe đạp có được đi trên đường hay không
0,người tham gia giao thông là gì,đi bộ có phải đang tham gia giao thông hay không
0,người điều khiển phương tiện là gì,đủ 18 tuổi thì được làm những gì
0,người điều khiển phương tiện là gì,đủ mười tám tuổi thì được làm những gì
0,người điều khiển phương tiện là gì,người điều khiển phương tiện giao thông là gì
0,người điều khiển phương tiện là gì,người điều khiển xe là gì
0,người điều khiển phương tiện là gì,người lái xe là gì
0,người lái xe là gì,lái xe máy có cần giấy phép hay không
0,người lái xe là gì,người điều khiển xe là gì
0,người lái xe là gì,lái xe gắn máy có cần giấy phép hay không
0,người lái xe là gì,lái xe mô tô có cần giấy phép hay không
0,người điều khiển giao thông là gì,cảnh sát giao thông là ai
0,người điều khiển giao thông là gì,cảnh sát giao thông là người nào
0,người điều khiển giao thông là gì,cảnh sát giao thông là ai
0,hành khách là gì,khách đi xe phải ra bến đúng không
0,hành lý là gì,đồ đạc khi mang trên xe là gì
0,hành lý là gì,hành lí là gì
0,hàng hóa là gì,xe máy được chở những hàng hóa nào
0,hàng hóa là gì,xe gắn máy được chở những hàng hóa nào
0,hàng hóa là gì,xe mô tô được chở những hàng hóa nào
0,hàng nguy hiểm là gì,ma túy có được vận chuyển hay không
0,hàng nguy hiểm là gì,hàng gây nguy hiểm là gì
0,vận tải đường bộ là gì,vận tải đường sắt là gì
0,vận tải đường bộ là gì,vận chuyển đường sắt là gì
0,vận tải đường bộ là gì,vận chuyển đường bộ là gì
0,người vận tải là gì,xe tải được chở những gì
0,người vận tải là gì,người vận chuyển là gì
0,cơ quan quản lý đường bộ là gì,cảnh sát có được quản lý đường bộ hay không
0,cơ quan quản lý đường bộ là gì,cảnh sát có được quản lí đường bộ hay không
0,cơ quan quản lý đường bộ là gì,cơ quan quản lí đường bộ là gì
0,làn ngoài cùng là gì,giải phân cách ngoài cùng là gì
0,làn trong cùng là gì,xe nào được đi phần bên trong
0,đường qua khu đông dân cư,biển báo qua đường đông dân cư là như thế nào
0,ùn tắc giao thông là gì,tắc đường có ảnh hưởng gì
0,ùn tắc giao thông là gì,ách tắc giao thông là gì
0,ùn tắc giao thông là gì,tắc nghẽn giao thông là gì
0,tải trọng của đường bộ là gì,xe máy được chở bao nhiêu người
0,tải trọng của đường bộ là gì,xe máy được chở mấy người
0,tải trọng của đường bộ là gì,xe gắn máy được chở bao nhiêu người
0,tải trọng của đường bộ là gì,xe mô tô được chở bao nhiêu người
0,kiểm soát kích thước,khối lượng phương tiện tham gia giao thông là gì
0,kiểm soát kích thước,trọng lượng phương tiện tham gia giao thông là gì
0,kiểm soát kích thước,cân nặng phương tiện tham gia giao thông là gì
0,phương tiện giao thông thông minh là gì,ô tô thông minh là gì
0,phương tiện giao thông thông minh là gì,ô tô hiện đại là gì
0,phương tiện giao thông thông minh là gì,phương tiện giao thông hiện đại là gì
0,phương tiện giao thông công nghệ mới là gì,ngành công nghệ ô tô là gì
0,phương tiện đa tính năng là gì,xe cos nhiều tính năng là xe gì
0,xe ô tô khách là gì,xe tải là xe gì
0,xe ô tô khách là gì,xe khách là gì
0,xe ô tô khách là gì,xe chở khách là gì
0,xe đạp là gì,xe máy là gì
0,xe đạp là gì,xe gắn máy là gì
0,xe đạp là gì,xe mô tô là gì
0,máy kéo là gì,ô tô đầu kéo là gì
0,máy kéo là gì,xe kéo là gì
0,khối lượng bản thân của phương tiện là gì,phương tiện là gì
0,khối lượng bản thân của phương tiện là gì,trọng lượng bản thân của phương tiện là gì
0,khối lượng bản thân của phương tiện là gì,cân nặng bản thân của phương tiện là gì
0,khối lượng toàn bộ thiết kế là gì,thiết kế phương tiện như thế nào
0,khối lượng toàn bộ thiết kế là gì,trọng lượng toàn bộ thiết kế là gì
0,khối lượng toàn bộ thiết kế là gì,cân nặng toàn bộ thiết kế là gì
0,khối lượng toàn bộ cho phép của phương tiện là gì,phương tiện được chở tối đa bao nhiêu cân
0,khối lượng toàn bộ cho phép của phương tiện là gì,phương tiện được chở tối đa mấy cân
0,khối lượng toàn bộ cho phép của phương tiện là gì,trọng lượng toàn bộ cho phép của phương tiện là gì
0,khối lượng toàn bộ cho phép của phương tiện là gì,cân nặng toàn bộ cho phép của phương tiện là gì
0,khối lượng hàng chuyên chở theo thiết kế là gì,tính năng theo thiết kế của phương tiện là gì
0,khối lượng hàng chuyên chở theo thiết kế là gì,trọng lượng hàng chuyên chở theo thiết kế là gì
0,khối lượng hàng chuyên chở theo thiết kế là gì,cân nặng hàng chuyên chở theo thiết kế là gì
0,khối lượng hàng chuyên chở cho phép là gì,phương tiện chuyên chở hàng là gì
0,khối lượng hàng chuyên chở cho phép là gì,trọng lượng hàng chuyên chở cho phép là gì
0,khối lượng hàng chuyên chở cho phép là gì,cân nặng hàng chuyên chở cho phép là gì
0,xe ô tô là gì,xe khách là gì
0,xe ô tô chở hàng là gì,xe tải là gì
0,xe ô tô chở hàng là gì,xe chở hàng là gì
0,xe ô tô chở hàng là gì,xe hàng là gì
0,xe ô tô chuyên dùng là gì,xe ô tô chuyên dùng để làm gì
0,xe ô tô khách thành phố là gì,xe ô tô chỉ đi trong thành phố là gì
0,xe ô tô khách thành phố là gì,xe khách thành phố là gì
0,xe ô tô khách thành phố là gì,xe chở khách thành phố là gì
0,xe ô tô khách thành phố là gì,xe khách thành phố là gì
0,rơ moóc là gì,hàng hóa trên xe là gì
0,sơ mi rơ moóc là gì,xe kéo là xe gì
0,xe ô tô kéo rơ moóc là gì,ô tô kéo ô tô khác như thế nào
0,xe ô tô đầu kéo là gì,đầu kéo xe lửa là gì
0,xe đạp điện là gì,xe máy điện là gì
0,xe đạp điện là gì,xe gắn máy điện là gì
0,xe đạp điện là gì,xe mô tô điện là gì
0,xe gắn máy là gì,xe đạp là gì
0,xe mô tô là gì,xe ô tô là gì
0,giao thông công cộng là gì,phương tiện công cộng là gì
0,trung tâm quản lý là gì,quản lý giao thông ở trung tâm thành phố như thế nào
0,trung tâm quản lý là gì,quản lí giao thông ở trung tâm thành phố như thế nào
0,trung tâm quản lý là gì,trung tâm quản lí là gì
0,chủ sở hữu công trình là gì,ai là chủ sở hữu của công trình giao thông đường bộ
0,chủ sở hữu công trình là gì,người nào là chủ sở hữu của công trình giao thông đường bộ
0,chủ sở hữu công trình là gì,ai là chủ sở hữu của công trình giao thông đường bộ
0,chủ sở hữu công trình là gì,ai là chủ sở hữu của công trình giao thông
0,cơ quan đăng kiểm là gì,cơ quan nào kiểm soát xe ô tô
0,công trình dạng tuyến là gì,công trình giao thông là gì
0,công trình đường bộ bao gồm gì,công trình đường bộ là gì
0,bãi đỗ xe là gì,xe ô tô được đỗ ở đâu
0,bến xe là gì,bến tàu là gì
0,xe ô tô bao gồm xe gì,xe ô tô là gì
0,xe chở hàng bốn bánh là gì,xe tải là loại xe gì
0,xe chở người bốn bánh là gì,xe khách là loại xe gì
0,khoản 1 điều 3 luật giao thông,khoản 1 điều 3 luật đường sắt
